stride_interval,stride_variability,swing_time,stance_time,double_support_time,gait_speed,cadence,step_length,stride_regularity,gait_asymmetry,status
1.1725,0.0537,0.3487,0.2332,0.2266,3.8689,102.9828,2.2524,0.803,-0.0002,0
1.0668,0.1432,0.3191,0.2153,0.2149,4.3505,111.8945,2.3416,0.8731,0.0085,0
1.126,0.1431,0.3546,0.2179,0.2128,3.9715,105.049,2.2702,0.8656,0.0093,1
1.0623,0.0503,0.3304,0.2009,0.1983,4.4225,112.8996,2.3484,0.8633,0.0003,0
1.2776,0.1718,0.3009,0.3445,0.3313,3.3383,92.9559,2.1563,0.821,0.0107,1
1.0971,0.1413,0.3299,0.2207,0.2162,4.1962,108.9221,2.3127,0.7535,0.0092,0
1.078,0.0656,0.36,0.1799,0.1783,4.3164,110.9233,2.3321,0.7713,0.0003,1
1.1032,0.157,0.348,0.211,0.2088,4.108,107.5468,2.2993,0.7952,0.0042,0
1.2055,0.1272,0.3653,0.2437,0.2375,3.6271,98.7103,2.2093,0.827,0.0048,0
1.0457,0.1879,0.3775,0.1423,0.1403,4.5575,115.3935,2.372,0.6947,0.0045,1
1.0744,0.1216,0.2807,0.2485,0.2369,4.452,113.386,2.3553,0.8349,0.0132,1
1.0429,0.1439,0.3316,0.1988,0.1984,4.4198,112.9693,2.3506,0.7888,0.0183,0
1.0722,0.1196,0.2802,0.2492,0.2362,4.4449,113.3552,2.3528,0.8346,0.0134,1
1.0017,0.0482,0.3445,0.1559,0.1545,4.8094,119.813,2.4142,0.8076,-0.0001,1
1.6755,0.2303,0.3662,0.48,0.4604,2.2547,70.8095,1.903,0.8654,0.007,1
1.0646,0.0605,0.3305,0.2,0.2,4.4214,112.8393,2.35,0.8636,0.0004,0
1.103,0.1093,0.324,0.2374,0.2348,4.0846,106.9075,2.2912,0.9203,0.0097,0
1.0967,0.1442,0.3303,0.2208,0.2176,4.1869,108.8203,2.3085,0.7536,0.0093,0
0.9843,0.439,0.2898,0.26,0.2559,4.2293,109.3538,2.3161,0.725,0.1047,1
1.5215,0.1254,0.3764,0.3915,0.3814,2.6058,78.2591,1.992,0.7409,-0.0001,1
0.9868,0.1753,0.3083,0.1913,0.1838,4.8059,119.8906,2.4111,0.8068,0.0167,1
1.0364,0.1056,0.3347,0.1813,0.1801,4.5913,116.0602,2.3786,0.8285,-0.0001,0
1.0426,0.2173,0.3419,0.1876,0.1803,4.4552,113.5233,2.354,0.763,0.0222,1
1.2173,0.1774,0.3743,0.2415,0.2395,3.5699,97.4992,2.1997,0.6697,0.0152,0
0.9771,0.1559,0.2877,0.2036,0.1999,4.9541,122.2654,2.433,0.8864,0.0042,1
1.1701,0.0559,0.349,0.2333,0.2274,3.8728,102.7517,2.2546,0.8021,0.0001,0
1.7005,0.5752,0.3561,0.4966,0.4746,2.2137,70.3698,1.8954,0.8294,0.0001,1
1.0431,0.2411,0.245,0.2989,0.285,4.2816,110.5926,2.327,0.8987,0.0314,1
1.0214,0.2776,0.3456,0.186,0.1511,4.4108,113.0753,2.3494,0.8892,0.0351,1
1.0585,0.0946,0.3014,0.2339,0.2305,4.3872,112.5698,2.346,0.898,0.0135,1
0.9844,0.0557,0.2863,0.2113,0.207,4.8431,120.2978,2.4157,0.8559,0.0042,1
1.7012,0.5816,0.3567,0.4978,0.4744,2.2227,70.3946,1.8964,0.8311,0.0004,1
1.0416,0.1127,0.3248,0.1991,0.1993,4.493,114.1841,2.3633,0.8655,0.0045,0
1.0818,0.048,0.36,0.1794,0.179,4.2963,110.7374,2.3308,0.773,-0.0,1
1.0292,0.2119,0.3688,0.1626,0.1591,4.4249,112.9204,2.3472,0.6689,0.0257,1
1.1533,0.2304,0.3658,0.2143,0.1944,3.8883,103.432,2.2607,0.85,0.0043,1
1.0572,0.0873,0.2994,0.2332,0.2316,4.4015,112.2745,2.3464,0.8977,0.0133,1
1.1175,0.1095,0.3536,0.2114,0.2081,4.0641,106.5093,2.2853,0.7936,0.0055,0
1.1588,0.0465,0.3183,0.2701,0.2645,3.827,102.1166,2.2435,0.8673,0.0001,1
0.9856,0.1713,0.3077,0.1923,0.1842,4.81,120.0216,2.4127,0.8067,0.0162,1
1.2068,0.2011,0.2635,0.3385,0.3311,3.6895,99.4297,2.2163,0.8738,0.0047,1
1.0324,0.2227,0.3466,0.1834,0.1792,4.453,113.1665,2.3513,0.6739,0.0309,1
1.0957,0.1413,0.3295,0.2217,0.2207,4.1991,108.839,2.308,0.7507,0.0096,0
1.0127,0.2513,0.3297,0.1897,0.1581,4.5857,115.8603,2.3755,0.8314,0.0078,1
0.9901,0.0569,0.2876,0.2109,0.2079,4.8416,120.3574,2.418,0.8545,0.0047,1
1.1604,0.065,0.2948,0.284,0.2771,3.9314,103.8426,2.2627,0.9147,0.0003,1
0.9637,0.2193,0.3653,0.1299,0.1294,4.9073,121.2034,2.4243,0.8518,0.0204,1
1.0154,0.2566,0.3291,0.19,0.1577,4.5876,115.9326,2.3775,0.8332,0.0078,1
1.0505,0.0462,0.3031,0.2254,0.2203,4.469,113.9757,2.3545,0.87,0.0003,0
1.2299,0.0759,0.3767,0.2406,0.2387,3.5441,96.9437,2.1939,0.7247,0.0005,0
1.1547,0.2286,0.3659,0.2124,0.1942,3.8868,103.4973,2.26,0.8473,0.0046,1
1.0953,0.139,0.3306,0.2205,0.2187,4.2057,108.9782,2.3103,0.7524,0.009,0
1.0986,0.132,0.3301,0.2207,0.2191,4.2014,108.9807,2.3109,0.7532,0.009,0
1.1699,0.0597,0.3557,0.232,0.2307,3.8008,101.9061,2.2445,0.8434,0.0004,0
1.0351,0.1618,0.3376,0.1922,0.1879,4.4438,113.4569,2.352,0.8805,0.0219,1
1.035,0.1516,0.3361,0.1925,0.1891,4.4348,113.4227,2.3548,0.8812,0.0219,1
0.9581,0.122,0.2563,0.2246,0.2106,5.1118,124.8228,2.4572,0.789,0.0005,1
1.0608,0.0959,0.3405,0.1939,0.1913,4.3887,112.5972,2.3447,0.7533,0.0043,0
0.9971,0.2066,0.3758,0.1313,0.1282,4.7473,118.3564,2.399,0.7002,0.0125,1
1.0552,0.0301,0.3599,0.1676,0.1648,4.4699,113.7574,2.3587,0.7809,-0.0001,0
1.001,0.684,0.3737,0.1691,0.1581,4.277,110.2277,2.3276,0.7051,0.0766,1
1.0344,0.2183,0.3242,0.1883,0.1844,4.672,117.2163,2.3915,0.8709,0.0126,0
1.0181,0.122,0.3471,0.166,0.1658,4.6357,117.0056,2.3857,0.8332,0.0085,1
1.0019,0.6979,0.3739,0.1689,0.1589,4.2707,110.301,2.3239,0.7026,0.077,1
1.2812,0.1503,0.3017,0.3432,0.3328,3.3455,93.056,2.1537,0.8208,0.011,1
1.1566,0.1307,0.2996,0.2799,0.2693,3.894,103.6392,2.2628,0.8689,0.0047,1
1.0364,0.1521,0.3364,0.1921,0.189,4.436,113.2838,2.3541,0.8807,0.0224,1
1.0775,0.0757,0.3595,0.1793,0.1784,4.2991,110.8953,2.33,0.7718,-0.0002,1
1.1997,0.0607,0.2937,0.3025,0.2966,3.7328,100.3416,2.2274,0.896,0.0045,1
1.0542,0.0414,0.3026,0.2235,0.2221,4.4751,113.7833,2.3583,0.8679,-0.0004,0
1.078,0.1262,0.3801,0.1561,0.151,4.3619,111.7702,2.34,0.7178,0.0087,0
1.0284,0.2125,0.3693,0.1619,0.1578,4.4193,112.7783,2.3474,0.6681,0.0259,1
1.0183,0.1128,0.3469,0.1652,0.1648,4.6326,116.6609,2.3848,0.8357,0.009,1
0.9306,0.4845,0.3535,0.1549,0.1467,4.697,117.8512,2.3939,0.6468,0.1012,1
1.0384,0.1017,0.325,0.1989,0.198,4.5019,114.2817,2.362,0.8638,0.0042,0
0.9863,0.0523,0.2867,0.2128,0.2078,4.8439,120.3255,2.4157,0.854,0.0039,1
0.9014,0.0671,0.2136,0.2346,0.234,5.642,133.4108,2.5323,0.8147,0.0004,1
1.4466,0.3206,0.3264,0.4128,0.4005,2.7417,81.3066,2.0256,0.7118,0.0247,1
1.0981,0.1609,0.2421,0.3118,0.3029,4.1742,108.5164,2.3069,0.8979,0.0047,1
1.1205,0.0899,0.2498,0.3038,0.2979,4.1623,108.4415,2.3099,0.8898,0.0049,1
1.1053,0.1115,0.3241,0.237,0.235,4.0766,106.7092,2.292,0.9181,0.0097,0
1.031,0.0535,0.3262,0.1915,0.1879,4.6023,115.7235,2.3761,0.8171,0.0006,0
1.1032,0.2275,0.3553,0.1935,0.1858,4.2372,109.3182,2.316,0.821,0.0042,0
1.1563,0.0855,0.3581,0.2249,0.2207,3.851,102.6488,2.2511,0.782,0.0051,0
1.1157,0.0949,0.3523,0.2117,0.2094,4.0524,106.3725,2.2864,0.7947,0.0054,0
1.1062,0.2025,0.3526,0.1973,0.1912,4.2206,109.4912,2.3156,0.8248,0.0138,0
1.0434,0.1732,0.331,0.2011,0.1981,4.4092,112.7847,2.3466,0.7895,0.0174,0
1.2542,0.0523,0.311,0.3132,0.3076,3.4937,96.3756,2.1851,0.9061,-0.0002,1
1.1544,0.2296,0.3664,0.213,0.1947,3.8976,103.3249,2.2595,0.849,0.0043,1
1.1138,0.0129,0.3085,0.2476,0.2449,4.1479,107.7945,2.2992,0.9051,-0.0003,1
1.0311,0.246,0.3467,0.1822,0.1792,4.4545,113.4154,2.352,0.6741,0.0308,1
1.237,0.1208,0.3529,0.2754,0.2686,3.4675,95.4791,2.1786,0.7798,0.0054,1
1.031,0.0889,0.2944,0.2279,0.2224,4.5332,114.6644,2.3659,0.9231,0.0174,1
1.0461,0.1614,0.3321,0.2015,0.1985,4.4136,112.8006,2.3488,0.7883,0.0176,0
0.9973,0.2029,0.3755,0.1308,0.129,4.739,118.6709,2.3985,0.6986,0.0128,1
1.1459,0.0527,0.2991,0.2704,0.2631,3.9751,105.1212,2.2731,0.8854,-0.0,1
1.2324,0.048,0.3439,0.2781,0.2723,3.5208,96.482,2.1904,0.8689,0.0054,0
1.1003,0.153,0.2425,0.3108,0.302,4.1733,108.233,2.3073,0.8986,0.0049,1
1.04,0.2141,0.3414,0.187,0.1797,4.4467,113.3238,2.3533,0.7648,0.0219,1
0.9921,0.1257,0.2742,0.2292,0.2262,4.7895,119.4386,2.409,0.8611,0.0128,0
1.028,0.2048,0.3697,0.1628,0.1598,4.4275,113.1285,2.3496,0.6685,0.0253,1
1.2572,0.153,0.2885,0.3429,0.3361,3.4435,95.1765,2.1704,0.8712,0.0108,1
1.2111,0.1432,0.2938,0.3215,0.3143,3.575,97.4331,2.1986,0.8916,0.0104,1
0.9876,0.1669,0.3081,0.1927,0.1856,4.8099,119.6478,2.4138,0.8052,0.0169,1
1.1306,0.1555,0.355,0.2186,0.2108,3.9732,105.0673,2.2727,0.8675,0.0095,1
1.0802,0.059,0.36,0.1804,0.1786,4.3016,111.0217,2.331,0.7731,-0.0003,1
0.9536,0.0978,0.2439,0.2335,0.2301,5.1728,125.5786,2.4675,0.9013,0.0,1
1.2346,0.0513,0.3437,0.2762,0.274,3.5086,96.5042,2.1907,0.8688,0.0055,0
1.1654,0.0441,0.3184,0.2698,0.2663,3.8138,102.2077,2.2432,0.869,0.0002,1
1.0799,0.0642,0.3604,0.181,0.1783,4.3021,110.8575,2.3279,0.7728,-0.0003,1
1.2357,0.0493,0.3431,0.2774,0.2741,3.5228,96.7139,2.1881,0.8663,0.0054,0
1.0525,0.0295,0.36,0.1677,0.1628,4.491,113.764,2.3581,0.7803,0.0,0
1.0338,0.1208,0.3344,0.1829,0.181,4.6007,115.9947,2.3748,0.83,-0.0005,0
1.1627,0.0374,0.3177,0.2701,0.2659,3.8125,102.1822,2.2449,0.8682,-0.0003,1
1.0178,0.1276,0.3476,0.1674,0.165,4.6244,116.8165,2.3869,0.8345,0.0083,1
1.0347,0.1418,0.3373,0.1908,0.1892,4.455,113.3152,2.3541,0.8805,0.0221,1
1.161,0.1153,0.2987,0.2802,0.2693,3.8969,103.3911,2.261,0.8679,0.0049,1
0.9831,0.7103,0.3046,0.296,0.2789,3.6949,99.7805,2.2241,0.2357,0.2093,1
1.0347,0.0522,0.326,0.1909,0.1892,4.5756,115.8955,2.3745,0.817,0.0006,0
1.0023,0.6861,0.374,0.168,0.1583,4.2798,110.4766,2.326,0.7036,0.0769,1
1.0333,0.0966,0.3085,0.2148,0.2126,4.5026,114.7565,2.3609,0.8789,0.0127,0
0.9891,0.1074,0.2903,0.2044,0.2021,4.9015,121.1186,2.4252,0.8723,0.0041,0
1.1273,0.1492,0.3538,0.2174,0.2119,3.9814,105.1269,2.2728,0.8654,0.0095,1
1.2009,0.0516,0.2935,0.3036,0.2981,3.7316,100.2925,2.2297,0.8948,0.005,1
1.1508,0.2328,0.3664,0.2141,0.1954,3.8816,103.6366,2.2591,0.8479,0.0045,1
0.9959,0.2177,0.3756,0.1318,0.1273,4.7242,118.0635,2.3979,0.7005,0.0132,1
1.0443,0.1937,0.3785,0.1407,0.1394,4.5698,115.2228,2.3708,0.6941,0.0044,1
1.0733,0.0644,0.3405,0.1998,0.1968,4.3345,111.59,2.3341,0.8595,0.0045,0
1.1284,0.1502,0.3539,0.2169,0.2133,3.968,104.928,2.2726,0.8657,0.0096,1
1.2011,0.0564,0.2933,0.302,0.298,3.7305,100.7376,2.2316,0.8974,0.0047,1
1.1487,0.0585,0.2991,0.2733,0.263,3.9772,104.7632,2.2739,0.8864,0.0002,1
0.9867,0.0552,0.287,0.2123,0.2074,4.8366,120.3795,2.416,0.8532,0.0038,1
1.6743,0.2197,0.3663,0.4818,0.4604,2.2455,70.9308,1.905,0.8652,0.0064,1
1.0831,0.0648,0.3615,0.1802,0.1772,4.3069,110.8651,2.331,0.773,-0.0,1
0.9889,0.4568,0.3623,0.1721,0.1664,4.3981,112.3641,2.3413,0.795,0.0754,1
1.0514,0.0361,0.3026,0.2235,0.2206,4.4834,113.7472,2.358,0.8705,0.0003,0
1.0345,0.229,0.3251,0.1873,0.1834,4.6704,117.4252,2.3892,0.8755,0.0127,0
1.1102,0.1777,0.3531,0.1978,0.1833,4.1858,108.8835,2.3124,0.8628,0.0005,1
1.1973,0.0586,0.2942,0.3031,0.2981,3.739,100.3996,2.2282,0.8957,0.0052,1
1.108,0.1693,0.3531,0.198,0.1827,4.1921,109.079,2.3106,0.8624,-0.0003,1
1.1191,0.1042,0.3532,0.2111,0.2105,4.0531,106.238,2.2861,0.7949,0.005,0
1.1048,0.2376,0.3562,0.1933,0.1882,4.221,109.2069,2.3174,0.8203,0.0043,0
1.6743,0.2321,0.3659,0.481,0.4615,2.2468,70.6921,1.9024,0.8634,0.0072,1
0.9586,0.1153,0.2551,0.225,0.2107,5.1136,124.6664,2.4557,0.7891,0.0007,1
0.9884,0.4529,0.2889,0.2577,0.2546,4.2352,109.6096,2.3165,0.7239,0.1044,1
1.1038,0.1241,0.3184,0.2347,0.2312,4.1775,108.4159,2.3043,0.88,0.0042,0
1.2102,0.1292,0.2941,0.3215,0.3147,3.5726,97.9209,2.1985,0.8918,0.01,1
1.1043,0.2186,0.3556,0.1915,0.1868,4.2143,109.3664,2.3168,0.8243,0.0042,0
1.0006,0.691,0.374,0.1697,0.1591,4.2943,110.4582,2.3241,0.7027,0.0767,1
1.2636,0.1048,0.3605,0.2696,0.2675,3.4526,95.2333,2.1747,0.8306,0.0003,0
0.9613,0.2215,0.3648,0.1293,0.1271,4.9061,121.4167,2.4271,0.8523,0.0205,1
1.448,0.3086,0.3259,0.4149,0.4008,2.7435,81.1049,2.0264,0.7131,0.0249,1
1.1072,0.1127,0.322,0.2366,0.2349,4.1069,107.3431,2.297,0.9074,0.0142,1
1.2043,0.1969,0.2645,0.3383,0.3306,3.6803,99.5056,2.2187,0.874,0.0053,1
1.2306,0.0756,0.3775,0.24,0.2387,3.548,97.1741,2.1947,0.7239,-0.0001,0
0.9917,0.0743,0.2887,0.2079,0.2037,4.8938,120.7494,2.4221,0.7955,0.0001,1
0.9212,0.3646,0.277,0.2204,0.2107,4.8427,119.9994,2.4194,0.8128,0.0836,1
1.0209,0.2858,0.3461,0.1844,0.1502,4.4177,112.9268,2.3491,0.8891,0.0354,1
1.044,0.1631,0.3328,0.1998,0.1976,4.4185,112.8388,2.3493,0.7889,0.0174,0
1.1442,0.0553,0.3,0.2724,0.2635,3.9832,104.9932,2.272,0.8868,0.0004,1
1.1612,0.1228,0.2995,0.2802,0.2694,3.903,103.1748,2.2586,0.8677,0.0045,1
1.1777,0.1257,0.2875,0.3077,0.2976,3.7646,101.047,2.2339,0.8862,0.0102,1
0.9803,0.2037,0.3635,0.1341,0.1313,4.8447,120.3746,2.4176,0.7931,0.0125,1
1.1001,0.1131,0.2709,0.2856,0.2777,4.1499,108.157,2.3009,0.8532,0.0003,1
1.0677,0.0732,0.261,0.2759,0.2689,4.3714,111.9534,2.3391,0.8591,0.0019,1
1.1057,0.1191,0.3182,0.2352,0.2329,4.1655,108.2801,2.3055,0.8807,0.0047,0
1.0595,0.0838,0.3407,0.1936,0.1901,4.3878,112.2056,2.3447,0.754,0.0042,0
1.0739,0.0711,0.3397,0.1978,0.1978,4.3353,111.4807,2.3353,0.8607,0.0044,0
1.4499,0.3193,0.3254,0.4139,0.4004,2.7353,81.1732,2.0262,0.7129,0.0247,1
1.1721,0.0575,0.3483,0.2336,0.2275,3.8675,102.8035,2.2548,0.8032,0.0005,0
0.9291,0.4778,0.3539,0.1544,0.1484,4.7036,117.7306,2.3922,0.6443,0.1016,1
1.034,0.098,0.308,0.2154,0.2133,4.5144,114.1244,2.3616,0.8782,0.0131,0
1.0728,0.0619,0.3379,0.1994,0.1957,4.3654,111.7947,2.3377,0.8178,0.0006,0
0.9657,0.2205,0.3648,0.13,0.126,4.8938,121.2259,2.4285,0.8539,0.0205,1
1.086,0.1332,0.3611,0.193,0.1546,4.1668,108.4957,2.3057,0.8508,0.0137,1
1.2575,0.1589,0.2884,0.3434,0.3346,3.4369,95.0229,2.1721,0.8706,0.0104,1
1.0402,0.2174,0.3419,0.1871,0.1794,4.4519,113.5278,2.3532,0.7617,0.0216,1
0.9876,0.4357,0.2907,0.259,0.256,4.2159,109.546,2.3146,0.7228,0.1046,1
1.4879,1.021,0.4224,0.3789,0.3707,2.4345,74.6948,1.9523,0.4745,0.0,0
1.0531,0.0918,0.301,0.2345,0.2296,4.382,112.2846,2.3451,0.8996,0.0132,1
1.0817,0.0606,0.3598,0.181,0.1783,4.3052,110.8349,2.3313,0.7722,0.0003,1
1.237,0.0469,0.3438,0.2782,0.2741,3.5402,96.5821,2.1901,0.8686,0.0052,0
1.0779,0.1295,0.3801,0.157,0.1502,4.3605,111.7218,2.3416,0.7173,0.0091,0
1.1571,0.1772,0.2915,0.2933,0.2853,3.8529,102.4982,2.2503,0.8883,0.0142,1
0.9008,0.0629,0.2137,0.2355,0.2315,5.6443,133.6523,2.5372,0.8122,0.0002,1
1.0236,0.0251,0.3045,0.2094,0.207,4.6466,116.9806,2.3871,0.915,-0.0001,0
1.5236,0.1112,0.3755,0.3892,0.3819,2.5983,78.0737,1.9928,0.7409,0.0004,1
1.0628,0.0447,0.3307,0.2015,0.1979,4.409,112.8934,2.3474,0.864,-0.0001,0
1.0654,0.0778,0.262,0.2743,0.2687,4.36,111.8033,2.3398,0.8582,0.0018,1
0.9837,0.1987,0.363,0.1359,0.1315,4.8394,120.142,2.4158,0.7942,0.0124,1
1.2561,0.1506,0.2889,0.3424,0.3359,3.4336,94.9847,2.1753,0.8703,0.0107,1
1.1569,0.0443,0.3181,0.2714,0.2648,3.8188,102.1233,2.243,0.8673,0.0,1
0.9819,0.7121,0.3045,0.2956,0.2784,3.7113,100.1067,2.2235,0.2373,0.2095,1
1.0412,0.099,0.3244,0.1995,0.1979,4.4913,114.4289,2.3643,0.8645,0.0042,0
1.0697,0.0759,0.2615,0.2754,0.2696,4.355,111.9187,2.339,0.8594,0.002,1
1.107,0.1136,0.3221,0.2366,0.2341,4.1013,107.6053,2.2966,0.9096,0.0142,1
1.119,0.1018,0.2486,0.3045,0.2972,4.1755,108.5439,2.3047,0.8923,0.0053,1
1.0349,0.0918,0.3097,0.2158,0.2115,4.5018,114.7643,2.3626,0.8783,0.0128,0
1.0352,0.0692,0.3261,0.1928,0.1884,4.5895,115.8877,2.3782,0.8176,0.0002,0
1.0146,0.243,0.3281,0.1892,0.158,4.5866,115.957,2.3782,0.8325,0.0082,1
1.0751,0.1247,0.2798,0.2495,0.2351,4.4429,113.3786,2.3524,0.8334,0.0137,1
0.9899,0.4541,0.3623,0.1704,0.166,4.389,112.1349,2.3442,0.7955,0.0758,1
1.0139,0.2664,0.3293,0.1891,0.1579,4.5931,115.6656,2.3758,0.8308,0.0075,1
0.9977,0.2095,0.3763,0.1323,0.1286,4.738,118.3943,2.3992,0.6997,0.0131,1
1.1169,0.0831,0.2827,0.285,0.2812,4.0164,105.8633,2.2834,0.8097,0.0095,1
1.0423,0.1686,0.3319,0.2002,0.1984,4.4224,112.939,2.3475,0.7892,0.0179,0
1.0301,0.0833,0.2942,0.2274,0.2235,4.5308,114.7177,2.3657,0.923,0.0166,1
1.0798,0.0755,0.3612,0.18,0.1785,4.2969,110.733,2.3286,0.7718,-0.0,1
1.255,0.0429,0.3114,0.3126,0.3076,3.4861,96.1303,2.1837,0.9045,-0.0,1
1.0271,0.1,0.2944,0.2282,0.2242,4.5252,114.8707,2.3679,0.9251,0.0175,1
1.0347,0.0571,0.3262,0.1926,0.1894,4.5908,115.933,2.3773,0.8187,0.0004,0
1.2213,0.1712,0.4153,0.1987,0.1996,3.5736,97.3789,2.1999,0.656,0.0047,1
1.0472,0.0378,0.3036,0.224,0.2216,4.4803,113.652,2.3581,0.8696,0.0005,0
1.4846,1.011,0.4214,0.3782,0.3708,2.4393,74.856,1.9525,0.4747,0.0001,0
1.1132,0.0214,0.3078,0.2479,0.2438,4.1368,107.9113,2.3046,0.9079,-0.0003,1
1.119,0.0851,0.249,0.3046,0.2974,4.1817,108.4235,2.3075,0.8912,0.0049,1
1.2762,0.173,0.3011,0.3428,0.3315,3.3343,93.0226,2.1503,0.8213,0.0107,1
1.0903,0.1354,0.3606,0.192,0.1538,4.1782,108.32,2.3056,0.8493,0.0135,1
1.0404,0.1126,0.3254,0.2015,0.1978,4.5016,114.2002,2.3635,0.8641,0.0046,0
0.9909,0.1388,0.2743,0.2288,0.2252,4.7969,119.5781,2.4066,0.8607,0.0118,0
0.9189,0.3616,0.2768,0.2211,0.2106,4.8339,120.2611,2.4164,0.8151,0.0838,1
1.2325,0.041,0.3449,0.278,0.2731,3.5207,96.5127,2.1885,0.8666,0.005,0
1.1094,0.1699,0.3533,0.1993,0.1827,4.2032,108.8436,2.311,0.8627,-0.0001,1
1.9142,0.2259,0.4126,0.5413,0.5178,1.8859,63.0161,1.8051,0.8208,0.0074,1
0.9962,0.2245,0.3762,0.132,0.1277,4.7304,118.4822,2.3979,0.7,0.0128,1
1.0522,0.0382,0.3021,0.2256,0.222,4.4774,113.8182,2.358,0.8697,0.0001,0
1.0323,0.0508,0.326,0.1906,0.1887,4.5849,115.9138,2.3789,0.8155,0.001,0
1.1702,0.0588,0.3478,0.2348,0.2272,3.8676,102.7319,2.2538,0.8045,0.0,0
1.0181,0.1628,0.2726,0.2397,0.2256,4.6746,117.3452,2.3866,0.813,0.004,1
1.0829,0.0709,0.3607,0.1806,0.1777,4.3024,111.1478,2.3292,0.7698,0.0003,1
0.9793,0.1591,0.2874,0.2039,0.1985,4.9628,122.3665,2.4347,0.8855,0.0038,1
1.2521,0.0568,0.3123,0.3133,0.3088,3.4897,96.1294,2.1864,0.9049,0.0001,1
1.0361,0.1099,0.3102,0.2153,0.213,4.5039,114.2853,2.363,0.8796,0.0131,0
1.0401,0.2299,0.2442,0.2984,0.2869,4.2818,110.53,2.3243,0.8977,0.0321,1
1.1941,0.1021,0.3617,0.2426,0.2364,3.6809,99.402,2.2217,0.8393,0.015,0
1.1069,0.1521,0.3487,0.2116,0.208,4.117,107.5343,2.3005,0.7951,0.005,0
0.9693,0.2032,0.3274,0.1685,0.1669,4.882,120.8324,2.4208,0.8405,0.0248,1
1.0538,0.0478,0.3602,0.1658,0.1633,4.4762,114.014,2.3597,0.7832,0.0,0
1.5201,0.1191,0.3758,0.3907,0.384,2.5983,78.1142,1.9919,0.7403,-0.0002,1
1.1616,0.0643,0.2946,0.2824,0.2779,3.9326,104.008,2.2594,0.9164,0.0,1
0.9313,0.4852,0.3548,0.1544,0.1462,4.7045,118.014,2.3937,0.6452,0.102,1
1.0184,0.1138,0.3463,0.1669,0.1632,4.6417,116.8707,2.3858,0.8347,0.0091,1
1.4884,1.0124,0.4216,0.3789,0.3704,2.4447,75.0062,1.953,0.476,0.0006,0
1.0367,0.0992,0.3087,0.2148,0.2121,4.5051,114.4321,2.3608,0.8785,0.0131,0
0.9015,0.0684,0.2134,0.2351,0.2322,5.6407,133.6435,2.535,0.8132,-0.0004,1
0.9871,0.107,0.2892,0.2045,0.2034,4.8951,121.2611,2.4288,0.8731,0.004,0
1.4875,1.0242,0.4216,0.3784,0.369,2.4398,74.7477,1.9526,0.4744,0.0005,0
1.039,0.2134,0.3409,0.1876,0.1785,4.444,113.6575,2.3546,0.7632,0.0229,1
1.0537,0.0306,0.3025,0.2233,0.2217,4.4755,113.8316,2.3594,0.869,0.0001,0
1.1955,0.0938,0.3608,0.2418,0.2361,3.6904,99.4856,2.2188,0.8377,0.0152,0
1.1561,0.1747,0.2919,0.2935,0.2854,3.844,102.0981,2.248,0.8859,0.0147,1
1.0153,0.1633,0.2717,0.2392,0.2253,4.6746,117.2826,2.3895,0.8122,0.0041,1
1.0405,0.0952,0.3253,0.2003,0.1985,4.5054,114.4471,2.3655,0.8637,0.0041,0
1.2131,0.1899,0.3754,0.24,0.2378,3.5728,97.6888,2.1976,0.6674,0.016,0
1.036,0.0981,0.3094,0.2143,0.212,4.5041,114.0765,2.3622,0.8786,0.013,0
0.9636,0.2124,0.3644,0.1294,0.1268,4.8951,121.3051,2.4256,0.8517,0.02,1
1.145,0.054,0.2989,0.2721,0.2638,3.98,105.1032,2.2735,0.887,-0.0004,1
0.9961,0.1648,0.3196,0.1898,0.186,4.7041,117.979,2.3944,0.7416,0.025,1
1.2269,0.0836,0.3776,0.2417,0.2386,3.5449,97.0223,2.1961,0.7266,0.0002,0
1.1283,0.1593,0.3545,0.2167,0.2123,3.9697,104.9369,2.2716,0.8673,0.0097,1
1.1107,0.0358,0.3074,0.2469,0.2432,4.1495,107.9584,2.3015,0.9051,-0.0004,1
1.103,0.121,0.2718,0.2851,0.2761,4.1321,107.9889,2.3013,0.8554,-0.0003,1
0.9887,0.4616,0.3622,0.1715,0.1646,4.3898,112.0633,2.3421,0.7948,0.0762,1
1.1069,0.1626,0.3533,0.199,0.1828,4.2005,108.8769,2.3106,0.8628,-0.0001,1
0.9799,0.2058,0.3636,0.135,0.1298,4.8398,120.4597,2.4168,0.7939,0.0121,1
1.2538,0.0363,0.3114,0.3136,0.3088,3.4902,96.0039,2.1848,0.9061,-0.0001,1
1.0643,0.1627,0.319,0.2171,0.2151,4.3592,111.7353,2.3369,0.8709,0.0091,0
1.0957,0.1559,0.241,0.3114,0.302,4.1676,108.3609,2.305,0.8979,0.0044,1
1.1586,0.173,0.2905,0.2934,0.2866,3.8359,102.6746,2.2477,0.8875,0.0146,1
1.0153,0.2449,0.3288,0.1894,0.1577,4.595,115.7963,2.3765,0.8307,0.0075,1
1.0358,0.0521,0.3431,0.1746,0.1726,4.5897,115.7199,2.3778,0.8401,-0.0001,1
1.1194,0.0891,0.2813,0.2834,0.2823,4.0314,105.735,2.2832,0.8092,0.0092,1
1.0637,0.0751,0.3404,0.1931,0.1916,4.3945,112.2777,2.3461,0.7528,0.0045,0
